CODMUNRES,ANO,ABORTOS_SUS_MENOR_30,ABORTOS_SUS_30_A_39,ABORTOS_SUS_40_OU_MAIS
351590,2015,14,3,0
351590,2016,5,4,0
351590,2017,17,1,1
351590,2018,11,2,0
351590,2019,8,1,0
351590,2020,9,6,0
351600,2012,130,34,0
351600,2013,122,20,1
351600,2014,88,31,0
351600,2015,102,28,5
351600,2016,92,18,2
351600,2017,111,34,3
351600,2018,90,19,2
351600,2019,91,30,5
351600,2020,72,31,2
351610,2012,25,9,0
351610,2013,25,13,1
351610,2014,25,8,1
351610,2015,29,12,4
351610,2016,25,11,1
351610,2017,17,10,1
351610,2018,14,8,0
351610,2019,20,6,2
351610,2020,16,9,1
351620,2012,2609,1010,144
351620,2013,2646,994,121
351620,2014,2706,977,129
351620,2015,2768,1078,164
351620,2016,2750,1091,142
351620,2017,2706,1167,148
351620,2018,2728,1196,142
351620,2019,2494,1131,155
351620,2020,2313,1085,154
351630,2012,1800,595,59
351630,2013,1885,609,72
351630,2014,2060,623,89
351630,2015,1736,576,81
351630,2016,1700,566,76
351630,2017,1765,677,92
351630,2018,1574,689,75
351630,2019,1441,642,69
351630,2020,1557,612,85
351640,2012,978,352,41
351640,2013,936,323,33
351640,2014,1202,405,63
351640,2015,1282,495,69
351640,2016,1328,476,66
351640,2017,1261,530,69
351640,2018,1234,502,52
351640,2019,1160,490,49
351640,2020,1065,511,75
351650,2012,9,4,4
351650,2013,10,3,0
351650,2014,8,3,0
351650,2015,11,7,0
351650,2016,7,10,2
351650,2017,7,11,1
351650,2018,7,1,0
351650,2019,8,2,0
351650,2020,17,4,0
351660,2012,47,10,1
351660,2013,47,16,1
351660,2014,46,14,0
351660,2015,43,12,0
351660,2016,45,13,2
351660,2017,51,23,0
351660,2018,48,17,0
351660,2019,37,13,1
351660,2020,39,17,4
351670,2012,356,118,6
351670,2013,441,99,23
351670,2014,428,138,14
351670,2015,449,150,12
351670,2016,370,159,19
351670,2017,394,128,24
351670,2018,347,150,20
351670,2019,386,126,15
351670,2020,288,112,11
351680,2012,41,5,1
351680,2013,29,11,0
351680,2014,23,4,1
351680,2015,30,4,0
351680,2016,16,5,0
351680,2017,24,2,1
351680,2018,20,2,0
351680,2019,23,13,1
351680,2020,32,7,1
351685,2012,25,2,0
351685,2013,28,3,2
351685,2014,30,9,2
351685,2015,30,10,2
351685,2016,31,17,0
351685,2017,41,13,0
351685,2018,42,6,2
351685,2019,36,12,1
351685,2020,32,19,0
351690,2012,63,10,1
351690,2013,72,10,2
351690,2014,52,13,1
351690,2015,48,14,0
351690,2016,56,14,1
351690,2017,58,15,3
351690,2018,51,15,1
351690,2019,34,19,0
351690,2020,41,9,2
351700,2012,80,11,1
351700,2013,73,25,1
351700,2014,81,18,1
351700,2015,80,16,2
351700,2016,72,16,2
351700,2017,77,21,3
351700,2018,57,13,2
351700,2019,56,22,6
351700,2020,61,20,3
351710,2012,50,25,4
351710,2013,47,14,6
351710,2014,55,16,1
351710,2015,45,15,3
351710,2016,29,3,0
351710,2017,31,9,0
351710,2018,36,17,4
351710,2019,33,9,1
351710,2020,32,11,1
351720,2012,108,16,3
351720,2013,95,21,6
351720,2014,113,30,4
351720,2015,94,21,2
351720,2016,123,37,1
351720,2017,95,30,1
351720,2018,82,34,5
351720,2019,98,25,2
351720,2020,72,30,6
351730,2012,59,8,0
351730,2013,42,14,2
351730,2014,41,14,6
351730,2015,40,9,2
351730,2016,57,12,1
351730,2017,59,14,0
351730,2018,37,11,1
351730,2019,48,18,2
351730,2020,48,18,3
351740,2012,304,66,3
351740,2013,300,73,7
351740,2014,287,62,11
351740,2015,283,76,8
351740,2016,285,90,6
351740,2017,283,117,10
351740,2018,291,99,11
351740,2019,265,100,6
351740,2020,286,100,9
351750,2012,101,35,2
351750,2013,95,41,5
351750,2014,134,49,5
351750,2015,131,51,2
351750,2016,178,55,5
351750,2017,133,48,9
351750,2018,154,70,3
351750,2019,147,52,5
351750,2020,154,52,4
351760,2012,200,75,7
351760,2013,151,47,8
351760,2014,157,50,4
351760,2015,203,55,7
351760,2016,155,48,4
351760,2017,227,89,13
351760,2018,198,75,16
351760,2019,156,67,18
351760,2020,102,49,4
351770,2012,41,11,0
351770,2013,40,10,0
351770,2014,112,29,4
351770,2015,106,29,5
351770,2016,85,24,0
351770,2017,105,29,6
351770,2018,102,25,2
351770,2019,104,29,2
351770,2020,84,26,4
351780,2012,71,11,3
351780,2013,52,21,1
351780,2014,66,15,0
351780,2015,64,21,2
351780,2016,73,18,2
351780,2017,46,26,1
351780,2018,54,20,0
351780,2019,52,15,0
351780,2020,46,16,2
351790,2012,57,11,0
351790,2013,73,22,1
351790,2014,54,15,1
351790,2015,52,20,1
351790,2016,37,16,3
351790,2017,62,15,1
351790,2018,64,19,1
351790,2019,56,19,4
351790,2020,50,21,1
351800,2012,15,1,0
351800,2013,11,4,1
351800,2014,13,8,2
351800,2015,9,4,0
351800,2016,13,7,1
351800,2017,12,3,0
351800,2018,16,5,1
351800,2019,19,9,0
351800,2020,12,1,0
351810,2012,64,18,1
351810,2013,49,14,0
351810,2014,46,15,0
351810,2015,54,19,0
351810,2016,58,14,3
351810,2017,66,20,1
351810,2018,54,25,0
351810,2019,43,19,1
351810,2020,39,17,5
351820,2012,214,57,10
351820,2013,198,67,11
351820,2014,186,59,6
351820,2015,233,52,5
351820,2016,195,54,7
351820,2017,192,57,4
351820,2018,153,75,7
351820,2019,151,64,2
351820,2020,132,54,11
351830,2012,303,75,13
351830,2013,330,89,8
351830,2014,305,88,11
351830,2015,326,123,17
351830,2016,319,131,11
351830,2017,335,131,15
351830,2018,293,135,15
351830,2019,295,156,15
351830,2020,255,128,11
351840,2012,841,257,33
351840,2013,796,265,32
351840,2014,820,279,33
351840,2015,800,254,24
351840,2016,804,283,35
351840,2017,862,324,48
351840,2018,873,353,47
351840,2019,955,392,45
351840,2020,855,371,47
351850,2012,92,18,5
351850,2013,96,41,3
351850,2014,98,26,3
351850,2015,74,19,3
351850,2016,120,39,5
351850,2017,108,35,3
351850,2018,141,39,6
351850,2019,111,41,3
351850,2020,97,40,3
351860,2012,531,148,25
351860,2013,539,152,12
351860,2014,409,109,7
351860,2015,345,132,11
351860,2016,379,112,10
351860,2017,319,149,6
351860,2018,333,145,15
351860,2019,315,120,17
351860,2020,279,125,15
351870,2012,3154,911,91
351870,2013,2775,959,93
351870,2014,2807,896,123
351870,2015,2803,1023,130
351870,2016,2605,966,127
351870,2017,2711,1053,114
351870,2018,2754,1052,139
351870,2019,2607,1025,137
351870,2020,2365,988,144
351880,2012,11037,3930,536
351880,2013,10846,4032,528
351880,2014,10594,3910,541
351880,2015,10722,4028,547
351880,2016,10136,3972,532
351880,2017,10355,4290,593
351880,2018,10519,4564,644
351880,2019,10075,4379,617
351880,2020,9145,3852,605
351885,2012,23,5,0
351885,2013,31,11,0
351885,2014,57,23,4
351885,2015,58,23,4
351885,2016,52,16,5
351885,2017,59,25,1
351885,2018,50,16,2
351885,2019,74,21,4
351885,2020,53,27,1
351890,2012,49,24,0
351890,2013,63,12,1
351890,2014,45,15,1
351890,2015,43,9,1
351890,2016,35,12,0
351890,2017,25,9,0
351890,2018,27,8,4
351890,2019,21,7,2
351890,2020,21,5,1
351900,2012,85,33,1
351900,2013,85,24,7
351900,2014,73,24,4
351900,2015,96,18,5
351900,2016,69,24,3
351900,2017,74,20,0
351900,2018,72,15,3
351900,2019,101,28,5
351900,2020,80,25,1
351905,2012,11,3,0
351905,2013,90,30,6
351905,2014,132,51,2
351905,2015,124,60,7
351905,2016,126,48,3
351905,2017,111,64,10
351905,2018,113,61,7
351905,2019,122,50,3
351905,2020,117,52,8
351907,2012,1530,540,76
351907,2013,1529,603,76
351907,2014,1460,526,66
351907,2015,1466,589,63
351907,2016,1453,593,56
351907,2017,1442,624,65
351907,2018,1345,631,92
351907,2019,1368,694,99
351907,2020,1355,629,91
351910,2012,57,31,0
351910,2013,73,23,8
351910,2014,66,21,0
351910,2015,56,31,0
351910,2016,93,35,1
351910,2017,74,37,7
351910,2018,94,32,9
351910,2019,81,34,4
351910,2020,81,22,3
351920,2012,61,16,1
351920,2013,67,14,0
351920,2014,48,23,0
351920,2015,57,9,0
351920,2016,38,16,2
351920,2017,48,17,1
351920,2018,57,19,1
351920,2019,29,24,0
351920,2020,45,25,0
351925,2012,48,10,1
351925,2013,61,16,2
351925,2014,57,21,3
351925,2015,78,16,1
351925,2016,73,38,3
351925,2017,69,17,3
351925,2018,58,16,0
351925,2019,53,19,4
351925,2020,57,20,1
351930,2012,379,112,12
351930,2013,391,82,11
351930,2014,380,91,12
351930,2015,349,106,13
351930,2016,330,109,10
351930,2017,366,137,20
351930,2018,342,132,17
351930,2019,345,137,8
351930,2020,319,126,9
351940,2012,70,19,0
351940,2013,96,22,3
351940,2014,136,43,2
351940,2015,99,26,2
351940,2016,98,39,1
351940,2017,126,29,5
351940,2018,70,25,3
351940,2019,85,35,5
351940,2020,64,21,2
351950,2012,70,20,5
351950,2013,78,10,3
351950,2014,58,9,0
351950,2015,45,13,1
351950,2016,46,8,0
351950,2017,43,17,5
351950,2018,46,17,3
351950,2019,59,15,1
351950,2020,58,14,4
351960,2012,364,90,2
351960,2013,495,127,13
351960,2014,486,110,21
351960,2015,509,154,23
351960,2016,530,181,10
351960,2017,544,207,31
351960,2018,532,178,19
351960,2019,568,228,19
351960,2020,535,235,20
351970,2012,670,248,38
351970,2013,724,267,38
351970,2014,716,277,37
351970,2015,723,230,45
351970,2016,770,281,46
351970,2017,784,336,41
351970,2018,647,316,34
351970,2019,641,248,38
351970,2020,448,197,32
351980,2012,61,14,3
351980,2013,54,11,2
351980,2014,73,15,5
351980,2015,68,21,2
351980,2016,65,19,0
351980,2017,81,39,4
351980,2018,65,32,2
351980,2019,57,21,0
351980,2020,55,20,2
351990,2012,81,25,2
351990,2013,68,26,3
351990,2014,69,15,0
351990,2015,84,19,0
351990,2016,70,18,1
351990,2017,87,23,0
351990,2018,74,35,2
351990,2019,53,28,2
351990,2020,52,21,1
352000,2012,151,46,1
352000,2013,129,36,6
352000,2014,163,59,1
352000,2015,145,54,12
352000,2016,206,65,9
352000,2017,240,67,2
352000,2018,229,75,7
352000,2019,218,79,12
352000,2020,182,62,8
352010,2012,94,18,1
352010,2013,73,20,0
352010,2014,58,11,2
352010,2015,112,25,1
352010,2016,136,51,5
352010,2017,153,58,3
352010,2018,153,52,9
352010,2019,147,49,6
352010,2020,142,48,8
352020,2012,89,22,1
352020,2013,97,27,2
352020,2014,87,34,6
352020,2015,98,19,10
352020,2016,79,30,12
352020,2017,90,29,5
352020,2018,87,39,5
352020,2019,80,43,4
352020,2020,54,33,2
352030,2012,284,108,13
352030,2013,247,100,15
352030,2014,243,96,10
352030,2015,284,113,13
352030,2016,260,116,13
352030,2017,277,119,13
352030,2018,275,118,22
352030,2019,256,94,17
352030,2020,209,118,15
352040,2012,300,109,10
352040,2013,404,164,11
352040,2014,429,175,14
352040,2015,434,195,8
352040,2016,430,217,22
352040,2017,461,270,20
352040,2018,438,280,35
352040,2019,412,289,36
352040,2020,380,227,20
352042,2012,94,36,2
352042,2013,94,36,11
352042,2014,107,42,7
352042,2015,113,47,2
352042,2016,113,41,4
352042,2017,107,62,9
352042,2018,102,71,8
352042,2019,107,58,9
352042,2020,104,51,12
352044,2012,183,67,4
352044,2013,113,47,10
352044,2014,128,50,8
352044,2015,181,45,10
352044,2016,151,76,5
352044,2017,145,58,7
352044,2018,141,61,8
352044,2019,113,69,6
352044,2020,115,72,7
352050,2012,1339,491,64
352050,2013,1374,453,58
352050,2014,1521,487,67
352050,2015,1440,486,72
352050,2016,1482,579,99
352050,2017,1637,664,82
352050,2018,1537,673,78
352050,2019,1512,731,84
352050,2020,1436,681,76
352060,2012,35,8,0
352060,2013,42,9,0
352060,2014,44,11,1
352060,2015,42,8,0
352060,2016,38,11,1
352060,2017,38,13,2
352060,2018,41,20,2
352060,2019,29,16,5
352060,2020,39,12,1
352070,2012,34,12,1
352070,2013,26,18,1
352070,2014,30,14,4
352070,2015,36,14,2
352070,2016,14,7,1
352070,2017,18,5,0
352070,2018,17,5,0
352070,2019,14,2,1
352070,2020,12,6,0
352080,2012,27,5,1
352080,2013,30,11,1
352080,2014,28,5,1
352080,2015,22,19,0
352080,2016,26,7,0
352080,2017,28,10,1
352080,2018,40,11,0
352080,2019,22,11,2
352080,2020,24,14,3
352090,2012,136,33,4
352090,2013,99,35,2
352090,2014,88,35,4
352090,2015,12,3,0
352090,2016,20,7,1
352090,2017,28,19,3
352090,2018,53,28,4
352090,2019,123,52,6
352090,2020,107,46,6
352100,2012,191,67,3
352100,2013,188,67,4
352100,2014,198,67,11
352100,2015,214,87,9
352100,2016,189,74,7
352100,2017,179,76,15
352100,2018,163,90,8
352100,2019,220,94,10
352100,2020,174,100,10
352110,2012,59,27,1
352110,2013,65,11,0
352110,2014,65,27,1
352110,2015,50,24,2
352110,2016,57,17,2
352110,2017,77,27,1
352110,2018,56,24,2
352110,2019,54,19,2
352110,2020,49,16,1
352115,2012,43,19,5
352115,2013,29,15,4
352115,2014,47,18,1
352115,2015,61,19,4
352115,2016,58,18,0
352115,2017,48,22,2
352115,2018,71,30,2
352115,2019,57,26,0
352115,2020,50,28,1
352120,2012,33,19,0
352120,2013,50,17,3
352120,2014,60,22,5
352120,2015,44,16,0
352120,2016,37,20,2
352120,2017,44,24,5
352120,2018,33,13,7
352120,2019,35,13,3
352120,2020,26,11,2
352130,2012,129,30,1
352130,2013,108,31,2
352130,2014,113,23,4
352130,2015,102,36,4
352130,2016,87,28,3
352130,2017,105,48,3
352130,2018,78,32,3
352130,2019,83,29,6
352130,2020,85,28,4
352140,2012,92,22,3
352140,2013,84,33,2
352140,2014,102,59,3
352140,2015,102,38,5
352140,2016,95,46,1
352140,2017,92,48,3
352140,2018,120,63,5
352140,2019,105,56,8
352140,2020,101,48,6
352150,2012,43,12,1
352150,2013,51,5,1
352150,2014,47,12,0
352150,2015,37,9,1
352150,2016,37,6,0
352150,2017,31,10,1
352150,2018,41,15,1
352150,2019,42,6,1
352150,2020,41,22,2
352160,2012,41,25,3
352160,2013,47,9,0
352160,2014,41,12,1
352160,2015,37,13,1
352160,2016,41,11,0
352160,2017,50,27,3
352160,2018,38,14,1
352160,2019,40,18,1
352160,2020,33,6,5
352170,2012,143,24,7
352170,2013,132,37,6
352170,2014,197,35,6
352170,2015,144,41,1
352170,2016,115,34,2
352170,2017,136,40,3
352170,2018,119,42,10
352170,2019,149,57,5
352170,2020,147,58,8
352180,2012,217,78,6
352180,2013,217,65,5
352180,2014,216,75,6
352180,2015,189,61,9
352180,2016,173,54,11
352180,2017,171,65,4
352180,2018,71,39,1
352180,2019,122,50,2
352180,2020,214,57,4
352190,2012,68,26,1
352190,2013,72,19,2
352190,2014,58,20,0
352190,2015,78,26,0
352190,2016,85,24,2
352190,2017,98,30,5
352190,2018,85,34,3
352190,2019,123,33,2
352190,2020,91,38,5
352200,2012,28,10,4
352200,2013,26,1,0
352200,2014,20,12,1
352200,2015,36,8,2
352200,2016,31,11,5
352200,2017,29,11,0
352200,2018,23,11,1
352200,2019,30,20,1
352200,2020,32,21,0
352210,2012,1178,451,57
352210,2013,1100,420,62
352210,2014,1067,446,60
352210,2015,1112,482,48
352210,2016,1038,466,68
352210,2017,1168,511,74
352210,2018,1309,648,64
352210,2019,1015,546,84
352210,2020,1104,568,86
352215,2012,19,16,1
352215,2013,41,10,5
352215,2014,26,21,1
352215,2015,36,10,2
352215,2016,35,14,2
352215,2017,31,11,4
352215,2018,34,20,2
352215,2019,30,21,0
352215,2020,22,15,3
352220,2012,1982,682,70
352220,2013,2016,686,87
352220,2014,2045,721,79
352220,2015,1982,721,102
352220,2016,1755,703,97
352220,2017,1751,771,91
352220,2018,1721,763,103
352220,2019,1562,712,105
352220,2020,1463,623,76
352230,2012,1191,396,50
352230,2013,1398,403,52
352230,2014,1339,447,47
352230,2015,1360,477,58
352230,2016,1281,495,75
352230,2017,1363,503,63
352230,2018,1401,548,65
352230,2019,1413,531,61
352230,2020,1331,538,79
352240,2012,1123,319,34
352240,2013,1139,297,32
352240,2014,1148,330,28
352240,2015,1148,311,31
352240,2016,1048,286,34
352240,2017,940,282,35
352240,2018,940,309,35
352240,2019,938,352,38
352240,2020,841,277,22
352250,2012,2507,778,89
352250,2013,2581,835,109
352250,2014,2756,925,108
352250,2015,2719,999,112
352250,2016,2646,968,122
352250,2017,2677,1113,128
352250,2018,2476,1112,146
352250,2019,2449,1050,152
352250,2020,2336,1007,162
352260,2012,500,160,11
352260,2013,488,142,15
352260,2014,546,140,20
352260,2015,536,168,25
352260,2016,493,166,31
352260,2017,482,188,22
352260,2018,505,218,22
352260,2019,528,229,27
352260,2020,465,233,19
352265,2012,32,8,0
352265,2013,28,7,2
352265,2014,37,11,2
352265,2015,53,9,2
352265,2016,53,13,0
352265,2017,67,16,5
352265,2018,52,19,2
352265,2019,63,23,1
352265,2020,60,31,4
352270,2012,426,132,15
352270,2013,409,95,3
352270,2014,361,94,13
352270,2015,306,86,7
352270,2016,380,100,8
352270,2017,407,156,10
352270,2018,455,198,33
352270,2019,365,144,22
352270,2020,288,149,19
352280,2012,155,49,4
352280,2013,115,56,5
352280,2014,143,52,10
352280,2015,135,46,4
352280,2016,141,62,6
352280,2017,134,57,14
352280,2018,126,47,6
352280,2019,105,59,6
352280,2020,109,58,4
352290,2012,123,30,0
352290,2013,122,34,2
352290,2014,106,37,1
352290,2015,110,38,2
352290,2016,14,8,1
352290,2017,16,3,1
352290,2018,9,6,0
352290,2019,15,8,2
352290,2020,26,20,5
352300,2012,55,5,1
352300,2013,38,8,3
352300,2014,28,7,0
352300,2015,56,15,1
352300,2016,51,12,0
352300,2017,51,11,3
352300,2018,35,10,1
352300,2019,34,10,0
352300,2020,28,4,0
352310,2012,3782,1048,120
352310,2013,3698,1053,146
352310,2014,3757,1191,154
352310,2015,3867,1177,124
352310,2016,3732,1275,164
352310,2017,3600,1290,145
352310,2018,3773,1403,169
352310,2019,3577,1405,170
352310,2020,3307,1298,169
352320,2012,447,123,18
352320,2013,434,113,12
352320,2014,477,127,20
352320,2015,438,113,11
352320,2016,465,144,20
352320,2017,490,133,12
352320,2018,406,143,12
352320,2019,428,156,15
352320,2020,381,144,15
352330,2012,110,51,5
352330,2013,107,40,4
352330,2014,101,40,5
352330,2015,118,41,3
352330,2016,135,56,13
352330,2017,119,48,8
352330,2018,187,63,8
352330,2019,106,49,7
352330,2020,105,61,7
352340,2012,643,244,21
352340,2013,641,223,33
352340,2014,689,251,18
352340,2015,700,288,30
352340,2016,692,295,40
352340,2017,702,333,46
352340,2018,756,349,33
352340,2019,689,362,39
352340,2020,648,346,55
352350,2012,233,85,6
352350,2013,178,42,29
352350,2014,165,41,16
352350,2015,179,74,4
352350,2016,185,60,1
352350,2017,176,80,4
352350,2018,157,64,6
352350,2019,154,58,5
352350,2020,134,59,11
352360,2012,98,22,1
352360,2013,126,26,6
352360,2014,109,22,7
352360,2015,79,27,1
352360,2016,76,20,2
352360,2017,108,39,2
352360,2018,100,48,1
352360,2019,115,32,5
352360,2020,114,39,8
352370,2012,28,14,4
352370,2013,54,14,1
352370,2014,39,16,1
352370,2015,45,14,3
352370,2016,48,22,2
352370,2017,46,17,2
352370,2018,42,12,1
352370,2019,47,27,2
352370,2020,49,18,3
352380,2012,68,24,3
352380,2013,54,20,0
352380,2014,74,18,4
352380,2015,67,19,6
352380,2016,75,19,1
352380,2017,78,43,1
352380,2018,67,34,3
352380,2019,73,32,4
352380,2020,81,25,3
352390,2012,1336,503,66
352390,2013,1253,427,62
352390,2014,1309,477,64
352390,2015,1278,486,61
352390,2016,1192,456,66
352390,2017,1147,521,62
352390,2018,1095,500,60
352390,2019,1142,550,76
352390,2020,1105,509,75
352400,2012,328,107,12
352400,2013,359,132,6
352400,2014,391,144,16
352400,2015,362,165,13
352400,2016,391,127,16
352400,2017,318,135,30
352400,2018,320,142,18
352400,2019,361,156,18
352400,2020,351,136,31
352410,2012,300,109,8
352410,2013,273,93,7
352410,2014,309,104,8
352410,2015,309,104,12
352410,2016,258,97,14
352410,2017,287,141,7
352410,2018,295,115,18
352410,2019,277,121,12
352410,2020,292,146,24
352420,2012,17,8,0
352420,2013,42,11,1
352420,2014,17,12,1
352420,2015,34,10,2
352420,2016,35,13,2
352420,2017,33,9,1
352420,2018,42,14,4
352420,2019,21,15,1
352420,2020,22,8,1
352430,2012,561,172,14
352430,2013,438,160,17
352430,2014,469,169,18
352430,2015,575,197,25
352430,2016,476,205,11
352430,2017,498,217,24
352430,2018,475,208,27
352430,2019,419,210,33
352430,2020,383,166,36
352440,2012,1684,601,51
352440,2013,1680,525,72
352440,2014,1540,502,73
352440,2015,1653,559,77
352440,2016,1450,597,61
352440,2017,1496,600,72
352440,2018,1462,616,106
352440,2019,1422,600,97
352440,2020,1441,605,115
352450,2012,43,12,0
352450,2013,57,28,0
352450,2014,67,14,3
352450,2015,73,19,0
352450,2016,58,29,1
352450,2017,60,18,3
352450,2018,52,36,4
352450,2019,71,21,4
352450,2020,58,34,4
352460,2012,170,72,3
352460,2013,172,67,5
352460,2014,172,81,15
352460,2015,169,92,8
352460,2016,202,74,12
352460,2017,187,78,14
352460,2018,171,83,10
352460,2019,163,74,11
352460,2020,165,74,10
352470,2012,437,135,15
352470,2013,436,183,15
352470,2014,410,168,28
352470,2015,510,206,31
352470,2016,438,220,20
352470,2017,480,247,28
352470,2018,488,219,19
352470,2019,424,233,20
352470,2020,324,212,31
352480,2012,385,114,31
352480,2013,306,116,5
352480,2014,314,151,12
352480,2015,312,126,23
352480,2016,322,113,9
352480,2017,276,125,16
352480,2018,288,146,23
352480,2019,291,138,19
352480,2020,265,125,14
352490,2012,28,5,3
352490,2013,27,12,1
352490,2014,19,6,1
352490,2015,17,5,3
352490,2016,10,6,1
352490,2017,31,13,0
352490,2018,25,5,4
352490,2019,27,11,1
352490,2020,26,7,1
352500,2012,824,231,33
352500,2013,852,279,29
352500,2014,979,347,38
352500,2015,920,357,44
352500,2016,919,340,37
352500,2017,901,380,42
352500,2018,850,350,45
352500,2019,845,390,38
352500,2020,771,322,50
352510,2012,74,31,4
352510,2013,213,64,4
352510,2014,268,103,11
352510,2015,343,103,12
352510,2016,358,127,8
352510,2017,369,143,6
352510,2018,333,138,14
352510,2019,341,157,20
352510,2020,303,146,10
352520,2012,184,56,6
352520,2013,222,93,9
352520,2014,243,66,8
352520,2015,258,93,6
352520,2016,193,66,16
352520,2017,234,109,11
352520,2018,226,113,13
352520,2019,230,118,18
352520,2020,191,109,17
352530,2012,1164,408,31
352530,2013,1125,433,43
352530,2014,1170,453,44
352530,2015,1193,469,49
352530,2016,1117,469,45
352530,2017,1099,489,56
352530,2018,1190,525,59
352530,2019,1037,531,72
352530,2020,946,487,57
352540,2012,18,4,1
352540,2013,21,1,1
352540,2014,18,5,3
352540,2015,18,8,0
352540,2016,23,6,2
352540,2017,15,5,0
352540,2018,19,15,0
352540,2019,9,8,4
352540,2020,31,10,0
352550,2012,81,27,2
352550,2013,84,29,4
352550,2014,77,26,4
352550,2015,73,30,4
352550,2016,84,19,0
352550,2017,73,40,4
352550,2018,87,41,5
352550,2019,83,45,10
352550,2020,86,47,4
352560,2012,35,7,0
352560,2013,40,13,0
352560,2014,38,3,0
352560,2015,56,16,0
352560,2016,45,6,0
352560,2017,29,12,0
352560,2018,30,6,1
352560,2019,33,11,0
352560,2020,34,9,1
352570,2012,237,59,12
352570,2013,216,49,6
352570,2014,339,94,8
352570,2015,380,97,7
352570,2016,346,108,15
352570,2017,343,84,12
352570,2018,227,83,3
352570,2019,250,76,12
352570,2020,197,85,11
352580,2012,38,10,1
352580,2013,39,10,0
352580,2014,47,11,1
352580,2015,46,17,1
352580,2016,47,15,2
352580,2017,43,10,4
352580,2018,44,10,0
352580,2019,38,15,3
352580,2020,32,19,1
352585,2012,41,13,0
352585,2013,40,5,0
352585,2014,25,12,1
352585,2015,22,8,2
352585,2016,41,17,1
352585,2017,38,21,3
352585,2018,24,13,2
352585,2019,40,13,2
352585,2020,43,7,2
352590,2012,1902,656,77
352590,2013,1950,697,115
352590,2014,1985,811,76
352590,2015,2092,780,107
352590,2016,2171,957,117
352590,2017,2299,1069,142
352590,2018,2446,1114,162
352590,2019,2330,1216,166
352590,2020,2179,1129,164
352600,2012,164,45,3
352600,2013,159,54,7
352600,2014,150,46,6
352600,2015,133,48,3
352600,2016,141,37,7
352600,2017,154,58,5
352600,2018,142,65,6
352600,2019,126,50,7
352600,2020,104,60,8
352610,2012,202,59,5
352610,2013,246,86,4
352610,2014,249,88,8
352610,2015,194,69,13
352610,2016,195,95,9
352610,2017,210,89,3
352610,2018,219,83,12
352610,2019,206,71,18
352610,2020,198,66,12
352620,2012,301,118,16
352620,2013,357,95,14
352620,2014,284,102,17
352620,2015,316,114,14
352620,2016,331,115,15
352620,2017,299,132,16
352620,2018,336,134,12
352620,2019,321,118,18
352620,2020,262,129,15
352630,2012,21,10,6
352630,2013,28,7,0
352630,2014,23,5,2
352630,2015,21,12,2
352630,2016,28,9,0
352630,2017,27,17,3
352630,2018,22,10,1
352630,2019,39,9,1
352630,2020,34,9,2
352640,2012,181,67,5
352640,2013,248,77,4
352640,2014,257,77,7
352640,2015,230,70,0
352640,2016,282,97,5
352640,2017,278,93,6
352640,2018,266,104,6
352640,2019,208,78,13
352640,2020,219,77,12
352650,2012,50,16,1
352650,2013,43,13,3
352650,2014,59,14,2
352650,2015,44,16,3
352650,2016,52,14,3
352650,2017,68,24,2
352650,2018,56,20,1
352650,2019,34,11,1
352650,2020,33,9,1
352660,2012,78,22,6
352660,2013,66,21,1
352660,2014,51,17,2
352660,2015,70,17,2
352660,2016,51,22,1
352660,2017,64,23,4
352660,2018,77,22,8
352660,2019,53,22,1
352660,2020,65,24,6
352670,2012,958,258,24
352670,2013,1020,242,33
352670,2014,925,233,33
352670,2015,807,260,23
352670,2016,719,223,28
352670,2017,843,271,32
352670,2018,791,301,44
352670,2019,845,308,34
352670,2020,805,338,47
352680,2012,558,181,35
352680,2013,585,193,30
352680,2014,700,221,24
352680,2015,756,234,20
352680,2016,612,245,9
352680,2017,529,231,19
352680,2018,537,260,18
352680,2019,538,241,28
352680,2020,547,230,38
352690,2012,1813,628,91
352690,2013,1637,661,72
352690,2014,1740,677,75
352690,2015,1707,696,87
352690,2016,1794,707,88
352690,2017,1784,754,95
352690,2018,1723,767,95
352690,2019,1647,737,102
352690,2020,1501,748,107
352700,2012,63,23,2
352700,2013,74,24,1
352700,2014,64,20,1
352700,2015,49,28,0
352700,2016,39,26,2
352700,2017,49,26,5
352700,2018,39,39,2
352700,2019,55,25,1
352700,2020,46,39,2
352710,2012,527,165,20
352710,2013,514,147,20
352710,2014,530,150,19
352710,2015,481,166,9
352710,2016,530,179,24
352710,2017,505,179,22
352710,2018,568,211,21
352710,2019,521,215,16
352710,2020,464,219,22
352720,2012,825,272,23
352720,2013,827,272,27
352720,2014,889,285,37
352720,2015,978,324,26
352720,2016,895,341,32
352720,2017,1021,401,48
352720,2018,866,357,40
352720,2019,754,326,40
352720,2020,735,266,35
352725,2012,12,6,0
352725,2013,8,4,3
352725,2014,12,5,0
352725,2015,11,3,0
352725,2016,6,9,0
352725,2017,10,5,0
352725,2018,2,2,0
352725,2019,2,3,0
352725,2020,8,4,0
352730,2012,286,86,9
352730,2013,321,120,20
352730,2014,316,130,6
352730,2015,306,126,17
352730,2016,323,126,17
352730,2017,366,185,16
352730,2018,387,165,15
352730,2019,357,198,20
352730,2020,387,197,16
352740,2012,208,51,8
352740,2013,163,52,6
352740,2014,154,48,0
352740,2015,141,39,4
